airline,date,sentiment,pk
other,2017-11-05,negative,5230
iberia,2017-11-23,neutral,5231
other,2017-10-30,negative,5232
iberia,2017-11-25,negative,5233
iberia,2017-11-22,negative,5234
other,2018-01-04,negative,5235
iberia,2018-01-04,negative,5236
iberia,2017-12-28,negative,5237
other,2017-12-01,negative,5238
ryanair,2017-12-01,negative,5239
iberia,2018-01-01,neutral,5240
other,2018-01-08,positive,5241
other,2017-12-01,negative,5242
iberia,2017-12-01,negative,5243
ryanair,2017-12-01,negative,5244
other,2017-10-30,neutral,5245
other,2017-10-30,neutral,5246
iberia,2018-01-08,positive,5247
other,2017-12-19,negative,5248
iberia,2017-12-19,negative,5249
other,2017-11-04,negative,5250
iberia,2017-11-04,negative,5251
iberia,2017-11-04,negative,5252
other,2017-11-04,negative,5253
other,2017-11-03,negative,5254
iberia,2017-11-03,negative,5255
other,2017-11-03,negative,5256
iberia,2017-11-30,neutral,5257
other,2017-10-26,negative,5258
iberia,2017-11-21,negative,5259
airnostrum,2017-12-15,neutral,5260
iberia,2017-12-13,negative,5261
other,2017-12-18,positive,5262
other,2017-11-03,negative,5263
iberia,2017-11-03,negative,5264
iberia,2017-11-06,neutral,5265
iberia,2017-11-27,neutral,5266
other,2017-12-22,negative,5267
other,2018-01-01,negative,5268
iberia,2018-01-01,negative,5269
iberia,2017-11-27,negative,5270
other,2017-12-14,negative,5271
other,2017-12-14,negative,5272
iberia,2017-11-21,neutral,5273
aireuropa,2017-12-22,neutral,5274
other,2017-11-16,negative,5275
iberia,2017-11-16,negative,5276
ryanair,2017-11-24,neutral,5277
ryanair,2017-12-19,positive,5278
other,2017-11-23,negative,5279
ryanair,2017-11-23,negative,5280
other,2017-11-23,negative,5281
iberia,2017-11-23,negative,5282
iberia,2017-12-14,positive,5283
other,2017-12-13,negative,5284
iberia,2017-12-16,negative,5285
other,2017-12-28,negative,5286
aireuropa,2017-12-28,negative,5287
aireuropa,2017-12-28,negative,5288
iberia,2017-12-28,negative,5289
iberia,2017-12-28,negative,5290
other,2017-11-16,positive,5291
other,2017-12-22,negative,5292
iberia,2017-11-27,positive,5293
iberia,2017-11-16,negative,5294
iberia,2017-11-26,negative,5295
iberia,2018-01-03,positive,5296
other,2017-11-30,positive,5297
vueling,2017-12-12,negative,5298
iberia,2017-12-12,negative,5299
other,2017-12-27,positive,5300
other,2017-12-27,positive,5301
other,2017-12-27,positive,5302
other,2018-01-08,neutral,5303
iberia,2017-11-23,negative,5304
iberia,2017-11-05,positive,5305
iberia,2017-12-12,negative,5306
other,2017-12-12,negative,5307
other,2017-12-12,negative,5308
iberia,2017-12-12,negative,5309
other,2017-11-29,negative,5310
other,2017-11-29,negative,5311
vueling,2017-11-29,negative,5312
ryanair,2017-11-29,negative,5313
easyjet,2017-11-29,negative,5314
other,2017-12-14,neutral,5315
other,2017-12-14,neutral,5316
other,2017-12-14,neutral,5317
other,2017-12-14,neutral,5318
other,2017-12-14,neutral,5319
other,2017-12-14,neutral,5320
other,2017-12-14,neutral,5321
iberia,2017-12-12,negative,5322
other,2017-12-19,neutral,5323
iberia,2017-12-19,neutral,5324
ryanair,2017-12-03,negative,5325
iberia,2017-12-18,negative,5326
ryanair,2017-10-25,negative,5327
other,2018-01-08,negative,5328
iberia,2018-01-08,negative,5329
aeromexico,2018-01-08,negative,5330
iberia,2018-01-08,negative,5331
other,2017-12-19,neutral,5332
other,2017-12-19,neutral,5333
other,2017-12-19,neutral,5334
other,2017-12-19,neutral,5335
other,2017-12-19,neutral,5336
other,2017-12-19,neutral,5337
other,2017-12-19,neutral,5338
other,2017-12-19,neutral,5339
iberia,2017-12-18,positive,5340
other,2017-11-29,positive,5341
vueling,2017-11-29,positive,5342
vueling,2017-11-29,positive,5343
ryanair,2017-11-29,positive,5344
easyjet,2017-11-29,positive,5345
other,2017-11-17,neutral,5346
other,2017-12-01,positive,5347
ryanair,2017-12-01,positive,5348
iberia,2017-12-30,negative,5349
iberia,2017-12-30,negative,5350
iberia,2017-12-29,neutral,5351
iberia,2017-12-25,negative,5352
iberia,2017-12-01,negative,5353
iberia,2017-11-25,positive,5354
ryanair,2017-12-13,negative,5355
ryanair,2017-11-16,neutral,5356
other,2017-10-25,neutral,5357
other,2017-11-21,negative,5358
iberia,2017-11-21,negative,5359
ryanair,2017-11-16,negative,5360
iberia,2017-12-02,negative,5361
iberia,2017-12-30,negative,5362
other,2017-11-05,negative,5363
iberia,2017-11-05,negative,5364
iberia,2017-12-14,positive,5365
other,2017-12-26,negative,5366
other,2017-12-26,negative,5367
iberia,2017-12-26,negative,5368
iberia,2017-12-27,positive,5369
ryanair,2017-12-18,positive,5370
other,2017-10-26,positive,5371
iberia,2017-11-06,negative,5372
iberia,2017-12-18,negative,5373
vueling,2017-12-30,negative,5374
iberia,2017-12-30,negative,5375
iberia,2017-12-13,negative,5376
other,2017-12-01,negative,5377
other,2017-12-01,negative,5378
other,2017-12-19,negative,5379
iberia,2017-12-19,negative,5380
iberia,2017-12-19,negative,5381
iberia,2017-12-13,neutral,5382
iberia,2017-12-13,neutral,5383
iberia,2018-01-03,negative,5384
iberia,2017-12-19,negative,5385
ryanair,2017-11-23,negative,5386
ryanair,2017-12-18,negative,5387
ryanair,2017-12-18,negative,5388
other,2017-12-12,neutral,5389
iberia,2017-11-21,negative,5390
iberia,2017-12-14,neutral,5391
iberia,2017-12-05,negative,5392
other,2017-12-14,neutral,5393
iberia,2018-01-02,negative,5394
other,2017-11-22,negative,5395
iberia,2017-11-22,negative,5396
iberia,2017-12-14,positive,5397
other,2017-12-31,neutral,5398
other,2017-12-31,neutral,5399
other,2017-12-31,neutral,5400
other,2017-12-31,neutral,5401
other,2017-12-31,neutral,5402
other,2017-12-31,neutral,5403
iberia,2017-12-31,neutral,5404
other,2017-12-31,neutral,5405
other,2017-12-31,neutral,5406
iberia,2017-12-12,negative,5407
iberia,2017-12-05,neutral,5408
iberia,2017-12-27,negative,5409
other,2017-12-28,positive,5410
other,2017-12-28,positive,5411
other,2017-12-28,positive,5412
iberia,2017-12-28,positive,5413
aireuropa,2017-12-28,positive,5414
iberia,2017-11-26,positive,5415
iberia,2017-11-14,negative,5416
other,2017-11-03,negative,5417
iberia,2017-11-05,negative,5418
other,2017-10-26,negative,5419
other,2017-10-26,negative,5420
iberia,2017-10-26,negative,5421
other,2018-01-04,neutral,5422
iberia,2017-12-13,negative,5423
iberia,2017-11-05,neutral,5424
other,2017-12-18,negative,5425
iberia,2017-12-18,negative,5426
iberia,2017-11-28,neutral,5427
other,2017-12-18,negative,5428
iberia,2017-12-18,negative,5429
iberia,2017-12-18,negative,5430
iberia,2017-12-15,positive,5431
iberia,2017-11-30,negative,5432
ryanair,2017-11-20,negative,5433
other,2018-01-03,negative,5434
other,2018-01-03,negative,5435
iberia,2017-12-14,neutral,5436
other,2017-12-13,negative,5437
other,2017-12-13,negative,5438
iberia,2017-12-24,negative,5439
iberia,2017-12-24,negative,5440
iberia,2017-12-19,negative,5441
iberia,2017-11-23,neutral,5442
iberia,2017-12-05,negative,5443
iberia,2018-01-04,positive,5444
iberia,2017-11-30,neutral,5445
other,2017-11-25,negative,5446
other,2017-12-05,neutral,5447
iberia,2017-12-05,neutral,5448
ryanair,2018-01-04,negative,5449
iberia,2017-10-25,negative,5450
ryanair,2017-10-31,neutral,5451
ryanair,2017-10-31,neutral,5452
ryanair,2017-12-13,negative,5453
iberia,2017-11-27,neutral,5454
other,2017-11-29,negative,5455
iberia,2017-11-30,negative,5456
other,2017-11-30,negative,5457
iberia,2017-12-12,neutral,5458
other,2017-12-12,neutral,5459
iberia,2017-11-05,negative,5460
iberia,2017-12-03,negative,5461
other,2017-12-03,negative,5462
iberia,2017-12-16,negative,5463
other,2017-12-12,positive,5464
airnostrum,2017-12-12,positive,5465
other,2017-12-12,positive,5466
iberia,2017-12-12,positive,5467
other,2017-12-12,positive,5468
other,2017-12-12,positive,5469
other,2017-12-12,positive,5470
other,2017-12-12,positive,5471
iberia,2017-12-27,negative,5472
iberia,2017-12-27,negative,5473
iberia,2017-10-26,negative,5474
ryanair,2017-11-25,negative,5475
ryanair,2017-11-25,negative,5476
iberia,2017-11-07,negative,5477
other,2017-12-22,negative,5478
iberia,2017-11-06,negative,5479
other,2017-11-28,negative,5480
other,2017-11-28,negative,5481
iberia,2017-11-25,neutral,5482
iberia,2017-11-25,neutral,5483
other,2017-11-24,positive,5484
iberia,2017-11-24,positive,5485
other,2017-11-24,positive,5486
other,2017-11-24,positive,5487
other,2017-11-24,positive,5488
other,2017-11-24,positive,5489
other,2017-11-24,positive,5490
other,2017-11-24,positive,5491
other,2017-11-24,positive,5492
iberia,2017-12-26,positive,5493
iberia,2017-11-24,negative,5494
iberia,2017-11-06,negative,5495
iberia,2017-11-20,positive,5496
iberia,2018-01-02,negative,5497
iberia,2017-11-22,positive,5498
other,2017-11-22,positive,5499
ryanair,2017-11-13,positive,5500
other,2017-11-13,positive,5501
other,2017-11-13,positive,5502
iberia,2017-12-16,neutral,5503
other,2017-12-22,negative,5504
other,2017-12-22,negative,5505
other,2017-12-22,negative,5506
iberia,2017-12-22,negative,5507
other,2017-11-29,neutral,5508
iberia,2017-11-21,negative,5509
other,2017-11-13,negative,5510
iberia,2017-12-03,negative,5511
iberia,2017-10-25,neutral,5512
other,2017-12-22,neutral,5513
iberia,2017-12-13,neutral,5514
other,2017-12-18,neutral,5515
iberia,2017-11-27,neutral,5516
other,2017-11-30,positive,5517
other,2017-12-28,neutral,5518
iberia,2017-12-28,neutral,5519
iberia,2017-12-18,neutral,5520
other,2017-12-16,negative,5521
iberia,2017-12-28,negative,5522
other,2017-11-30,negative,5523
iberia,2017-11-30,negative,5524
other,2017-12-13,negative,5525
other,2017-11-25,neutral,5526
iberia,2017-11-25,neutral,5527
iberia,2017-11-25,neutral,5528
other,2017-11-25,neutral,5529
vueling,2017-11-25,neutral,5530
aireuropa,2017-11-25,neutral,5531
ryanair,2017-11-25,neutral,5532
norwegian,2017-11-25,neutral,5533
easyjet,2017-11-25,neutral,5534
other,2017-11-25,neutral,5535
iberia,2017-12-05,neutral,5536
other,2018-01-03,positive,5537
other,2017-12-19,negative,5538
iberia,2017-12-19,negative,5539
iberia,2017-12-31,negative,5540
iberia,2017-12-18,negative,5541
iberia,2017-12-21,negative,5542
other,2017-10-26,negative,5543
iberia,2017-10-26,negative,5544
other,2017-12-01,negative,5545
iberia,2017-12-01,negative,5546
iberia,2017-12-01,negative,5547
other,2018-01-08,negative,5548
iberia,2018-01-08,negative,5549
iberia,2017-12-23,negative,5550
iberia,2017-11-20,negative,5551
other,2017-11-20,negative,5552
iberia,2017-12-12,neutral,5553
iberia,2017-12-15,negative,5554
other,2017-12-15,negative,5555
other,2017-12-03,neutral,5556
iberia,2017-12-03,neutral,5557
iberia,2017-12-30,negative,5558
other,2017-12-29,negative,5559
easyjet,2017-12-29,negative,5560
ryanair,2017-12-29,negative,5561
easyjet,2017-12-29,negative,5562
iberia,2017-10-31,neutral,5563
iberia,2017-12-30,negative,5564
iberia,2017-12-30,negative,5565
iberia,2017-12-28,negative,5566
iberia,2017-11-22,neutral,5567
iberia,2017-11-27,neutral,5568
iberia,2017-12-24,negative,5569
iberia,2017-11-16,neutral,5570
iberia,2017-11-26,neutral,5571
iberia,2017-10-25,positive,5572
iberia,2017-11-20,positive,5573
iberia,2017-12-15,negative,5574
other,2017-11-07,neutral,5575
other,2017-12-30,negative,5576
iberia,2017-12-30,negative,5577
iberia,2017-12-30,negative,5578
other,2017-11-06,neutral,5579
iberia,2018-01-08,negative,5580
iberia,2017-11-16,negative,5581
other,2017-11-07,negative,5582
other,2017-11-07,negative,5583
other,2017-10-25,positive,5584
iberia,2017-12-13,positive,5585
iberia,2017-11-20,negative,5586
other,2017-11-24,positive,5587
other,2017-11-24,positive,5588
iberia,2017-12-14,negative,5589
iberia,2017-11-22,positive,5590
iberia,2018-01-03,neutral,5591
aeromexico,2017-12-28,negative,5592
other,2017-12-28,negative,5593
iberia,2017-11-20,neutral,5594
iberia,2017-12-01,neutral,5595
iberia,2017-12-18,neutral,5596
iberia,2018-01-02,negative,5597
iberia,2017-11-09,negative,5598
other,2017-11-04,negative,5599
iberia,2017-11-04,negative,5600
iberia,2017-11-23,neutral,5601
iberia,2017-11-24,negative,5602
other,2017-11-28,negative,5603
other,2018-01-02,negative,5604
iberia,2018-01-02,negative,5605
aena,2018-01-02,negative,5606
other,2018-01-02,negative,5607
other,2018-01-02,negative,5608
other,2017-11-13,negative,5609
other,2017-11-13,negative,5610
other,2017-11-13,negative,5611
other,2017-11-13,negative,5612
other,2017-11-13,negative,5613
other,2017-11-13,negative,5614
other,2017-11-13,negative,5615
other,2017-11-13,negative,5616
iberia,2017-12-19,negative,5617
iberia,2017-11-30,neutral,5618
iberia,2017-10-30,neutral,5619
other,2018-01-03,negative,5620
iberia,2018-01-03,negative,5621
iberia,2017-12-26,negative,5622
iberia,2017-11-25,neutral,5623
iberia,2017-12-15,neutral,5624
iberia,2017-11-28,neutral,5625
other,2017-12-26,negative,5626
iberia,2017-12-26,negative,5627
other,2017-12-26,negative,5628
iberia,2017-12-17,negative,5629
other,2017-11-16,neutral,5630
other,2017-11-16,neutral,5631
iberia,2017-11-20,positive,5632
iberia,2017-12-14,negative,5633
iberia,2017-11-27,negative,5634
other,2017-11-30,positive,5635
other,2017-11-30,positive,5636
iberia,2017-11-04,positive,5637
iberia,2017-10-26,neutral,5638
other,2017-11-28,negative,5639
iberia,2017-11-23,neutral,5640
iberia,2017-11-29,positive,5641
iberia,2017-10-25,neutral,5642
iberia,2017-12-01,negative,5643
iberia,2018-01-04,negative,5644
iberia,2017-11-29,negative,5645
other,2017-12-30,negative,5646
iberia,2017-12-30,negative,5647
other,2017-12-05,negative,5648
iberia,2017-11-28,negative,5649
iberia,2017-11-13,positive,5650
other,2018-01-03,negative,5651
iberia,2017-12-15,negative,5652
other,2017-12-15,negative,5653
other,2017-11-30,negative,5654
ryanair,2017-11-30,negative,5655
iberia,2017-11-25,neutral,5656
iberia,2018-01-08,neutral,5657
iberia,2017-12-01,negative,5658
iberia,2017-11-20,positive,5659
ryanair,2017-12-18,positive,5660
ryanair,2017-12-18,positive,5661
other,2018-01-05,negative,5662
iberia,2017-12-15,neutral,5663
other,2017-11-13,negative,5664
iberia,2018-01-01,neutral,5665
iberia,2017-12-22,negative,5666
ryanair,2018-01-08,negative,5667
ryanair,2018-01-08,negative,5668
ryanair,2018-01-08,negative,5669
other,2017-11-27,negative,5670
lufthansa,2017-11-27,negative,5671
iberia,2017-11-27,negative,5672
other,2017-12-26,neutral,5673
other,2017-12-28,negative,5674
iberia,2017-12-01,negative,5675
other,2017-11-29,neutral,5676
other,2017-11-29,neutral,5677
other,2017-11-29,neutral,5678
other,2017-11-29,neutral,5679
iberia,2017-12-22,negative,5680
vueling,2017-10-25,neutral,5681
iberia,2017-11-30,negative,5682
iberia,2017-11-27,negative,5683
iberia,2017-11-27,negative,5684
other,2017-12-21,negative,5685
iberia,2017-12-21,negative,5686
iberia,2017-10-27,negative,5687
iberia,2017-10-27,negative,5688
iberia,2017-12-06,negative,5689
other,2017-11-26,negative,5690
other,2017-11-26,negative,5691
other,2017-11-24,neutral,5692
iberia,2017-11-03,negative,5693
other,2017-12-18,neutral,5694
iberia,2017-12-18,negative,5695
iberia,2017-12-15,negative,5696
iberia,2017-11-27,negative,5697
other,2017-11-27,negative,5698
iberia,2017-11-27,negative,5699
other,2017-12-14,positive,5700
iberia,2017-12-14,positive,5701
other,2017-12-26,negative,5702
iberia,2017-12-26,negative,5703
other,2017-12-26,negative,5704
iberia,2017-12-19,neutral,5705
iberia,2017-11-07,neutral,5706
other,2017-11-07,neutral,5707
iberia,2017-12-04,neutral,5708
iberia,2017-12-12,negative,5709
iberia,2017-12-24,negative,5710
other,2018-01-04,negative,5711
iberia,2017-12-21,negative,5712
other,2017-12-21,negative,5713
iberia,2017-11-29,neutral,5714
iberia,2017-11-29,neutral,5715
iberia,2017-12-22,positive,5716
other,2018-01-01,positive,5717
iberia,2018-01-01,positive,5718
other,2017-11-15,negative,5719
other,2017-11-15,negative,5720
other,2017-11-15,negative,5721
ryanair,2017-11-06,neutral,5722
iberia,2017-12-15,negative,5723
iberia,2017-12-04,neutral,5724
iberia,2017-11-05,neutral,5725
ryanair,2017-12-26,neutral,5726
other,2017-12-02,positive,5727
iberia,2017-12-02,positive,5728
other,2017-12-02,positive,5729
iberia,2017-11-03,neutral,5730
other,2017-12-24,negative,5731
ryanair,2017-12-24,negative,5732
iberia,2017-11-27,positive,5733
vueling,2017-12-12,negative,5734
iberia,2017-12-12,negative,5735
other,2017-12-18,negative,5736
vueling,2017-12-18,negative,5737
iberia,2017-11-20,neutral,5738
iberia,2017-12-03,negative,5739
other,2017-11-05,neutral,5740
iberia,2017-11-05,neutral,5741
other,2017-12-12,negative,5742
other,2017-12-12,negative,5743
other,2018-01-01,neutral,5744
iberia,2018-01-01,neutral,5745
other,2018-01-01,neutral,5746
iberia,2017-11-30,negative,5747
lufthansa,2017-11-30,negative,5748
ryanair,2017-11-30,negative,5749
iberia,2017-12-19,negative,5750
other,2017-11-07,neutral,5751
other,2017-12-23,positive,5752
other,2017-11-14,neutral,5753
ryanair,2017-11-14,neutral,5754
other,2017-11-14,neutral,5755
norwegian,2017-11-14,neutral,5756
aireuropa,2017-11-14,neutral,5757
other,2017-12-14,neutral,5758
airnostrum,2017-12-14,neutral,5759
iberia,2017-12-14,neutral,5760
iberia,2017-10-26,positive,5761
other,2017-10-26,positive,5762
iberia,2017-10-27,negative,5763
other,2017-12-18,negative,5764
iberia,2017-12-18,negative,5765
other,2017-11-23,negative,5766
other,2017-11-23,negative,5767
iberia,2017-11-23,negative,5768
other,2017-11-23,negative,5769
iberia,2017-12-26,negative,5770
other,2017-12-27,neutral,5771
other,2017-12-27,neutral,5772
iberia,2017-12-27,neutral,5773
iberia,2017-11-17,neutral,5774
iberia,2017-12-13,negative,5775
airnostrum,2017-12-26,negative,5776
iberia,2017-12-22,negative,5777
iberia,2017-11-22,positive,5778
iberia,2017-12-28,neutral,5779
other,2017-12-28,neutral,5780
iberia,2017-12-23,negative,5781
iberia,2017-12-29,negative,5782
aena,2017-12-29,negative,5783
iberia,2017-10-31,neutral,5784
iberia,2017-12-19,neutral,5785
iberia,2017-12-18,negative,5786
iberia,2017-11-22,negative,5787
iberia,2017-11-28,negative,5788
ryanair,2017-11-07,positive,5789
iberia,2017-12-14,negative,5790
other,2017-12-03,negative,5791
avianca,2017-12-03,negative,5792
other,2017-12-30,negative,5793
iberia,2017-12-30,negative,5794
other,2017-12-30,negative,5795
ryanair,2017-11-23,neutral,5796
iberia,2018-01-04,neutral,5797
iberia,2017-12-03,positive,5798
other,2017-12-29,negative,5799
iberia,2018-01-04,negative,5800
iberia,2017-12-13,negative,5801
vueling,2017-12-13,negative,5802
vueling,2017-12-13,negative,5803
iberia,2017-11-06,neutral,5804
other,2017-11-06,neutral,5805
iberia,2017-11-02,neutral,5806
other,2017-11-26,negative,5807
iberia,2017-11-26,negative,5808
iberia,2017-11-26,negative,5809
